BiotoPi Daemon Logfile
2018-01-28 17:25:08 stop test_daemon ->  Running...
2018-01-28 17:25:09 0 test_daemon 
2018-01-28 17:25:09 0 temp1_daemon_test 
2018-01-28 17:25:09 0 test_daemon 
2018-01-28 17:25:09 0 hum1_daemon 
2018-01-28 17:25:09 0 test_daemon 
2018-01-28 17:25:09 stop test_daemon ->  Running...
2018-01-28 17:25:10 0 test_daemon 
2018-01-28 17:25:10 0 temp1_daemon_test 
2018-01-28 17:25:10 0 test_daemon 
2018-01-28 17:25:10 0 hum1_daemon 
2018-01-28 17:25:10 0 test_daemon 
2018-01-28 17:25:10 stop test_daemon ->  Running...
2018-01-28 17:25:11 0 test_daemon 
2018-01-28 17:25:11 0 temp1_daemon_test 
2018-01-28 17:25:11 0 test_daemon 
2018-01-28 17:25:11 0 hum1_daemon 
2018-01-28 17:25:11 0 test_daemon 
2018-01-28 17:25:11 stop test_daemon ->  Running...
2018-01-28 17:25:12 0 test_daemon 
2018-01-28 17:25:12 0 temp1_daemon_test 
2018-01-28 17:25:12 0 test_daemon 
2018-01-28 17:25:12 0 hum1_daemon 
2018-01-28 17:25:12 0 test_daemon 
2018-01-28 17:25:12 stop test_daemon ->  Running...
2018-01-28 17:25:13 0 test_daemon 
2018-01-28 17:25:13 0 temp1_daemon_test 
2018-01-28 17:25:13 0 test_daemon 
2018-01-28 17:25:13 0 hum1_daemon 
2018-01-28 17:25:13 0 test_daemon 
2018-01-28 17:25:13 stop test_daemon ->  Running...
2018-01-28 17:25:14 0 test_daemon 
2018-01-28 17:25:14 0 temp1_daemon_test 
2018-01-28 17:25:14 0 test_daemon 
2018-01-28 17:25:14 0 hum1_daemon 
2018-01-28 17:25:14 0 test_daemon 
2018-01-28 17:25:14 stop test_daemon ->  Running...
2018-01-28 17:25:15 0 test_daemon 
2018-01-28 17:25:15 0 temp1_daemon_test 
2018-01-28 17:25:15 0 test_daemon 
2018-01-28 17:25:15 0 hum1_daemon 
2018-01-28 17:25:15 0 test_daemon 
2018-01-28 17:25:15 stop test_daemon ->  Running...
2018-01-28 17:25:17 0 test_daemon 
2018-01-28 17:25:17 0 temp1_daemon_test 
2018-01-28 17:25:17 0 test_daemon 
2018-01-28 17:25:17 0 hum1_daemon 
2018-01-28 17:25:17 0 test_daemon 
2018-01-28 17:25:17 stop test_daemon ->  Running...
2018-01-28 17:25:18 0 test_daemon 
2018-01-28 17:25:18 0 temp1_daemon_test 
2018-01-28 17:25:18 0 test_daemon 
2018-01-28 17:25:18 0 hum1_daemon 
2018-01-28 17:25:18 0 test_daemon 
2018-01-28 17:25:18 stop test_daemon ->  Running...
2018-01-28 17:25:19 0 test_daemon 
2018-01-28 17:25:19 0 temp1_daemon_test 
2018-01-28 17:25:19 0 test_daemon 
2018-01-28 17:25:19 0 hum1_daemon 
2018-01-28 17:25:19 0 test_daemon 
2018-01-28 17:25:19 stop test_daemon ->  Running...
2018-01-28 17:25:20 0 test_daemon 
2018-01-28 17:25:20 0 temp1_daemon_test 
2018-01-28 17:25:20 0 test_daemon 
2018-01-28 17:25:20 0 hum1_daemon 
2018-01-28 17:25:20 0 test_daemon 
2018-01-28 17:25:20 stop test_daemon ->  Running...
2018-01-28 17:25:21 0 test_daemon 
2018-01-28 17:25:21 0 temp1_daemon_test 
2018-01-28 17:25:21 0 test_daemon 
2018-01-28 17:25:21 0 hum1_daemon 
2018-01-28 17:25:21 0 test_daemon 
2018-01-28 17:25:21 stop test_daemon ->  Running...
2018-01-28 17:25:22 0 test_daemon 
2018-01-28 17:25:22 0 temp1_daemon_test 
2018-01-28 17:25:22 0 test_daemon 
2018-01-28 17:25:22 0 hum1_daemon 
2018-01-28 17:25:22 0 test_daemon 
2018-01-28 17:25:22 stop test_daemon ->  Running...
2018-01-28 17:25:23 0 test_daemon 
2018-01-28 17:25:23 0 temp1_daemon_test 
2018-01-28 17:25:23 0 test_daemon 
2018-01-28 17:25:23 0 hum1_daemon 
2018-01-28 17:25:23 0 test_daemon 
2018-01-28 17:25:23 stop test_daemon ->  Running...
2018-01-28 17:25:24 0 test_daemon 
2018-01-28 17:25:24 0 temp1_daemon_test 
2018-01-28 17:25:24 0 test_daemon 
2018-01-28 17:25:24 0 hum1_daemon 
2018-01-28 17:25:24 0 test_daemon 
2018-01-28 17:25:24 stop test_daemon ->  Running...
2018-01-28 17:25:25 0 test_daemon 
2018-01-28 17:25:25 0 temp1_daemon_test 
2018-01-28 17:25:25 0 test_daemon 
2018-01-28 17:25:25 0 hum1_daemon 
2018-01-28 17:25:25 0 test_daemon 
2018-01-28 17:25:25 stop test_daemon ->  Running...
2018-01-28 17:25:26 0 test_daemon 
2018-01-28 17:25:26 0 temp1_daemon_test 
2018-01-28 17:25:26 0 test_daemon 
2018-01-28 17:25:26 0 hum1_daemon 
2018-01-28 17:25:26 0 test_daemon 
2018-01-28 17:25:26 stop test_daemon ->  Running...
2018-01-28 17:25:27 0 test_daemon 
2018-01-28 17:25:27 0 temp1_daemon_test 
2018-01-28 17:25:27 0 test_daemon 
2018-01-28 17:25:27 0 hum1_daemon 
2018-01-28 17:25:27 0 test_daemon 
2018-01-28 17:25:27 stop test_daemon ->  Running...
2018-01-28 17:25:28 0 test_daemon 
2018-01-28 17:25:28 0 temp1_daemon_test 
2018-01-28 17:25:28 0 test_daemon 
2018-01-28 17:25:28 0 hum1_daemon 
2018-01-28 17:25:28 0 test_daemon 
2018-01-28 17:25:28 stop test_daemon ->  Running...
2018-01-28 17:25:29 0 test_daemon 
2018-01-28 17:25:29 0 temp1_daemon_test 
2018-01-28 17:25:29 0 test_daemon 
2018-01-28 17:25:29 0 hum1_daemon 
2018-01-28 17:25:29 0 test_daemon 
2018-01-28 17:25:29 stop test_daemon ->  Running...
2018-01-28 17:25:30 0 test_daemon 
2018-01-28 17:25:30 0 temp1_daemon_test 
2018-01-28 17:25:30 0 test_daemon 
2018-01-28 17:25:30 0 hum1_daemon 
2018-01-28 17:25:30 0 test_daemon 
2018-01-28 17:25:30 stop test_daemon ->  Running...
2018-01-28 17:25:31 0 test_daemon 
2018-01-28 17:25:31 0 temp1_daemon_test 
2018-01-28 17:25:31 0 test_daemon 
2018-01-28 17:25:31 0 hum1_daemon 
2018-01-28 17:25:31 0 test_daemon 
2018-01-28 17:25:31 stop test_daemon ->  Running...
2018-01-28 17:25:33 0 test_daemon 
2018-01-28 17:25:33 0 temp1_daemon_test 
2018-01-28 17:25:33 0 test_daemon 
2018-01-28 17:25:33 0 hum1_daemon 
2018-01-28 17:25:33 0 test_daemon 
2018-01-28 17:25:33 stop test_daemon ->  Running...
2018-01-28 17:25:34 0 test_daemon 
2018-01-28 17:25:34 0 temp1_daemon_test 
2018-01-28 17:25:34 0 test_daemon 
2018-01-28 17:25:34 0 hum1_daemon 
2018-01-28 17:25:34 0 test_daemon 
2018-01-28 17:25:34 stop test_daemon ->  Running...
2018-01-28 17:25:35 0 test_daemon 
2018-01-28 17:25:35 0 temp1_daemon_test 
2018-01-28 17:25:35 0 test_daemon 
2018-01-28 17:25:35 0 hum1_daemon 
2018-01-28 17:25:35 0 test_daemon 
2018-01-28 17:25:35 stop test_daemon ->  Running...
2018-01-28 17:25:36 0 test_daemon 
2018-01-28 17:25:36 0 temp1_daemon_test 
2018-01-28 17:25:36 0 test_daemon 
2018-01-28 17:25:36 0 hum1_daemon 
2018-01-28 17:25:36 0 test_daemon 
2018-01-28 17:25:36 stop test_daemon ->  Running...
2018-01-28 17:25:37 0 test_daemon 
2018-01-28 17:25:37 0 temp1_daemon_test 
2018-01-28 17:25:37 0 test_daemon 
2018-01-28 17:25:37 0 hum1_daemon 
2018-01-28 17:25:37 0 test_daemon 
2018-01-28 17:25:37 stop test_daemon ->  Running...
2018-01-28 17:25:38 0 test_daemon 
2018-01-28 17:25:38 0 temp1_daemon_test 
2018-01-28 17:25:38 0 test_daemon 
2018-01-28 17:25:38 0 hum1_daemon 
2018-01-28 17:25:38 0 test_daemon 
2018-01-28 17:25:38 stop test_daemon ->  Running...
2018-01-28 17:25:39 0 test_daemon 
2018-01-28 17:25:39 0 temp1_daemon_test 
2018-01-28 17:25:39 0 test_daemon 
2018-01-28 17:25:39 0 hum1_daemon 
2018-01-28 17:25:39 0 test_daemon 
2018-01-28 17:25:39 stop test_daemon ->  Running...
2018-01-28 17:25:40 0 test_daemon 
2018-01-28 17:25:40 0 temp1_daemon_test 
2018-01-28 17:25:40 0 test_daemon 
2018-01-28 17:25:40 0 hum1_daemon 
2018-01-28 17:25:40 0 test_daemon 
2018-01-28 17:25:40 stop test_daemon ->  Running...
2018-01-28 17:25:41 0 test_daemon 
2018-01-28 17:25:41 0 temp1_daemon_test 
2018-01-28 17:25:41 0 test_daemon 
2018-01-28 17:25:41 0 hum1_daemon 
2018-01-28 17:25:41 0 test_daemon 
2018-01-28 17:25:41 stop test_daemon ->  Running...
2018-01-28 17:25:42 0 test_daemon 
2018-01-28 17:25:42 0 temp1_daemon_test 
2018-01-28 17:25:42 0 test_daemon 
2018-01-28 17:25:42 0 hum1_daemon 
2018-01-28 17:25:42 0 test_daemon 
2018-01-28 17:25:42 stop test_daemon ->  Running...
2018-01-28 17:25:43 0 test_daemon 
2018-01-28 17:25:43 0 temp1_daemon_test 
2018-01-28 17:25:43 0 test_daemon 
2018-01-28 17:25:43 0 hum1_daemon 
2018-01-28 17:25:43 0 test_daemon 
2018-01-28 17:25:43 stop test_daemon ->  Running...
2018-01-28 17:25:44 0 test_daemon 
2018-01-28 17:25:44 0 temp1_daemon_test 
2018-01-28 17:25:44 0 test_daemon 
2018-01-28 17:25:44 0 hum1_daemon 
2018-01-28 17:25:44 0 test_daemon 
2018-01-28 17:25:44 stop test_daemon ->  Running...
2018-01-28 17:25:45 0 test_daemon 
2018-01-28 17:25:45 0 temp1_daemon_test 
2018-01-28 17:25:45 0 test_daemon 
2018-01-28 17:25:45 0 hum1_daemon 
2018-01-28 17:25:45 0 test_daemon 
2018-01-28 17:25:45 stop test_daemon ->  Running...
2018-01-28 17:25:46 0 test_daemon 
2018-01-28 17:25:46 0 temp1_daemon_test 
2018-01-28 17:25:46 0 test_daemon 
2018-01-28 17:25:46 0 hum1_daemon 
2018-01-28 17:25:46 0 test_daemon 
2018-01-28 17:25:46 stop test_daemon ->  Running...
2018-01-28 17:25:47 0 test_daemon 
2018-01-28 17:25:47 0 temp1_daemon_test 
2018-01-28 17:25:47 0 test_daemon 
2018-01-28 17:25:47 0 hum1_daemon 
2018-01-28 17:25:47 0 test_daemon 
2018-01-28 17:25:47 start test_daemon -> from test Running...
2018-01-28 17:25:49 1 test_daemon 
2018-01-28 17:25:49 0 temp1_daemon_test 
2018-01-28 17:25:49 0 test_daemon 
2018-01-28 17:25:49 0 hum1_daemon 
2018-01-28 17:25:49 0 test_daemon 
2018-01-28 17:25:49 start test_daemon -> from test Running...
2018-01-28 17:25:50 1 test_daemon 
2018-01-28 17:25:50 0 temp1_daemon_test 
2018-01-28 17:25:50 0 test_daemon 
2018-01-28 17:25:50 0 hum1_daemon 
2018-01-28 17:25:50 0 test_daemon 
2018-01-28 17:25:50 start test_daemon -> from test Running...
2018-01-28 17:25:51 1 test_daemon 
2018-01-28 17:25:51 0 temp1_daemon_test 
2018-01-28 17:25:51 0 test_daemon 
2018-01-28 17:25:51 0 hum1_daemon 
2018-01-28 17:25:51 0 test_daemon 
2018-01-28 17:25:51 start test_daemon -> from test Running...
2018-01-28 17:25:52 1 test_daemon 
2018-01-28 17:25:52 0 temp1_daemon_test 
2018-01-28 17:25:52 0 test_daemon 
2018-01-28 17:25:52 0 hum1_daemon 
2018-01-28 17:25:52 0 test_daemon 
2018-01-28 17:25:52 start test_daemon -> from test Running...
2018-01-28 17:25:53 1 test_daemon 
2018-01-28 17:25:53 0 temp1_daemon_test 
2018-01-28 17:25:53 0 test_daemon 
2018-01-28 17:25:53 0 hum1_daemon 
2018-01-28 17:25:53 0 test_daemon 
2018-01-28 17:25:53 start test_daemon -> from test Running...
2018-01-28 17:25:54 1 test_daemon 
2018-01-28 17:25:54 0 temp1_daemon_test 
2018-01-28 17:25:54 0 test_daemon 
2018-01-28 17:25:54 0 hum1_daemon 
2018-01-28 17:25:54 0 test_daemon 
2018-01-28 17:25:54 start test_daemon -> from test Running...
2018-01-28 17:25:55 1 test_daemon 
2018-01-28 17:25:55 0 temp1_daemon_test 
2018-01-28 17:25:55 0 test_daemon 
2018-01-28 17:25:55 0 hum1_daemon 
2018-01-28 17:25:55 0 test_daemon 
2018-01-28 17:25:55 start test_daemon -> from test Running...
2018-01-28 17:25:56 1 test_daemon 
2018-01-28 17:25:56 0 temp1_daemon_test 
2018-01-28 17:25:56 0 test_daemon 
2018-01-28 17:25:56 0 hum1_daemon 
2018-01-28 17:25:56 0 test_daemon 
2018-01-28 17:25:56 start test_daemon -> from test Running...
2018-01-28 17:25:57 1 test_daemon 
2018-01-28 17:25:57 0 temp1_daemon_test 
2018-01-28 17:25:57 0 test_daemon 
2018-01-28 17:25:57 0 hum1_daemon 
2018-01-28 17:25:57 0 test_daemon 
2018-01-28 17:25:57 start test_daemon -> from test Running...
2018-01-28 17:25:58 1 test_daemon 
2018-01-28 17:25:58 0 temp1_daemon_test 
2018-01-28 17:25:58 0 test_daemon 
2018-01-28 17:25:58 0 hum1_daemon 
2018-01-28 17:25:58 0 test_daemon 
2018-01-28 17:25:58 start test_daemon -> from test Running...
2018-01-28 17:25:59 1 test_daemon 
2018-01-28 17:25:59 0 temp1_daemon_test 
2018-01-28 17:25:59 0 test_daemon 
2018-01-28 17:25:59 0 hum1_daemon 
2018-01-28 17:25:59 0 test_daemon 
2018-01-28 17:25:59 start test_daemon -> from test Running...
2018-01-28 17:26:00 1 test_daemon 
2018-01-28 17:26:00 0 temp1_daemon_test 
2018-01-28 17:26:00 0 test_daemon 
2018-01-28 17:26:00 0 hum1_daemon 
2018-01-28 17:26:00 0 test_daemon 
2018-01-28 17:26:00 start test_daemon -> from test Running...
2018-01-28 17:26:01 1 test_daemon 
2018-01-28 17:26:01 0 temp1_daemon_test 
2018-01-28 17:26:01 0 test_daemon 
2018-01-28 17:26:01 0 hum1_daemon 
2018-01-28 17:26:01 0 test_daemon 
2018-01-28 17:26:01 start test_daemon -> from test Running...
2018-01-28 17:26:02 1 test_daemon 
2018-01-28 17:26:02 0 temp1_daemon_test 
2018-01-28 17:26:02 0 test_daemon 
2018-01-28 17:26:02 0 hum1_daemon 
2018-01-28 17:26:02 0 test_daemon 
2018-01-28 17:26:02 start test_daemon -> from test Running...
2018-01-28 17:26:04 1 test_daemon 
2018-01-28 17:26:04 0 temp1_daemon_test 
2018-01-28 17:26:04 0 test_daemon 
2018-01-28 17:26:04 0 hum1_daemon 
2018-01-28 17:26:04 0 test_daemon 
2018-01-28 17:26:04 start test_daemon -> from test Running...
2018-01-28 17:26:05 1 test_daemon 
2018-01-28 17:26:05 0 temp1_daemon_test 
2018-01-28 17:26:05 0 test_daemon 
2018-01-28 17:26:05 0 hum1_daemon 
2018-01-28 17:26:05 0 test_daemon 
2018-01-28 17:26:05 start test_daemon -> from test Running...
2018-01-28 17:26:06 1 test_daemon 
2018-01-28 17:26:06 0 temp1_daemon_test 
2018-01-28 17:26:06 0 test_daemon 
2018-01-28 17:26:06 0 hum1_daemon 
2018-01-28 17:26:06 0 test_daemon 
2018-01-28 17:26:06 start test_daemon -> from test Running...
2018-01-28 17:26:07 1 test_daemon 
2018-01-28 17:26:07 0 temp1_daemon_test 
2018-01-28 17:26:07 0 test_daemon 
2018-01-28 17:26:07 0 hum1_daemon 
2018-01-28 17:26:07 0 test_daemon 
2018-01-28 17:26:07 start test_daemon -> from test Running...
2018-01-28 17:26:08 1 test_daemon 
2018-01-28 17:26:08 0 temp1_daemon_test 
2018-01-28 17:26:08 0 test_daemon 
2018-01-28 17:26:08 0 hum1_daemon 
2018-01-28 17:26:08 0 test_daemon 
2018-01-28 17:26:08 start test_daemon -> from test Running...
2018-01-28 17:26:09 1 test_daemon 
2018-01-28 17:26:09 0 temp1_daemon_test 
2018-01-28 17:26:09 0 test_daemon 
2018-01-28 17:26:09 0 hum1_daemon 
2018-01-28 17:26:09 0 test_daemon 
2018-01-28 17:26:09 start test_daemon -> from test Running...
2018-01-28 17:26:10 1 test_daemon 
2018-01-28 17:26:10 0 temp1_daemon_test 
2018-01-28 17:26:10 0 test_daemon 
2018-01-28 17:26:10 0 hum1_daemon 
2018-01-28 17:26:10 0 test_daemon 
2018-01-28 17:26:10 start test_daemon -> from test Running...
2018-01-28 17:26:10 Shutdown BiotoPi Daemon
2018-01-28 17:26:10 Starting BiotoPi Daemon
2018-01-28 17:26:12  Running...
2018-01-28 17:26:13  Running...
2018-01-28 17:26:14  Running...
2018-01-28 17:26:15  Running...
2018-01-28 17:26:16  Running...
2018-01-28 17:26:18  Running...
2018-01-28 17:26:19  Running...
2018-01-28 17:26:20  Running...
2018-01-28 17:26:21  Running...
2018-01-28 17:26:22  Running...
2018-01-28 17:26:23  Running...
2018-01-28 17:26:24  Running...
2018-01-28 17:26:25  Running...
2018-01-28 17:26:26  Running...
2018-01-28 17:26:27  Running...
2018-01-28 17:26:28  Running...
2018-01-28 17:26:29  Running...
2018-01-28 17:26:30  Running...
2018-01-28 17:26:31  Running...
2018-01-28 17:26:32  Running...
2018-01-28 17:26:33  Running...
2018-01-28 17:26:34  Running...
2018-01-28 17:26:35  Running...
2018-01-28 17:26:37  Running...
2018-01-28 17:26:38  Running...
2018-01-28 17:26:39  Running...
2018-01-28 17:26:40  Running...
2018-01-28 17:26:41  Running...
2018-01-28 17:26:42  Running...
2018-01-28 17:26:43  Running...
2018-01-28 17:26:44  Running...
2018-01-28 17:26:45  Running...
2018-01-28 17:26:46  Running...
2018-01-28 17:26:47  Running...
2018-01-28 17:26:48  Running...
2018-01-28 17:26:49 start test_daemon -> from test Running...
2018-01-28 17:26:50 start test_daemon -> from test Running...
2018-01-28 17:26:51 start test_daemon -> from test Running...
2018-01-28 17:26:52 start test_daemon -> from test Running...
2018-01-28 17:26:54 start test_daemon -> from test Running...
2018-01-28 17:26:55 start test_daemon -> from test Running...
2018-01-28 17:26:56 start test_daemon -> from test Running...
2018-01-28 17:26:57 start test_daemon -> from test Running...
2018-01-28 17:26:58 start test_daemon -> from test Running...
2018-01-28 17:26:59 start test_daemon -> from test Running...
2018-01-28 17:27:00 start test_daemon -> from test Running...
2018-01-28 17:27:01 start test_daemon -> from test Running...
2018-01-28 17:27:02 start test_daemon -> from test Running...
2018-01-28 17:27:03 start test_daemon -> from test Running...
2018-01-28 17:27:04 start test_daemon -> from test Running...
2018-01-28 17:27:05 start test_daemon -> from test Running...
2018-01-28 17:27:06 start test_daemon -> from test Running...
2018-01-28 17:27:07 start test_daemon -> from test Running...
2018-01-28 17:27:08 start test_daemon -> from test Running...
2018-01-28 17:27:09 start test_daemon -> from test Running...
2018-01-28 17:27:10 stop test_daemon -> from test Running...
2018-01-28 17:27:12 stop test_daemon -> from test Running...
2018-01-28 17:27:13 stop test_daemon -> from test Running...
2018-01-28 17:27:14 stop test_daemon -> from test Running...
2018-01-28 17:27:15 stop test_daemon -> from test Running...
2018-01-28 17:27:16 stop test_daemon -> from test Running...
2018-01-28 17:27:17 stop test_daemon -> from test Running...
2018-01-28 17:27:18 stop test_daemon -> from test Running...
2018-01-28 17:27:19 stop test_daemon -> from test Running...
2018-01-28 17:27:20 stop test_daemon -> from test Running...
2018-01-28 17:27:21 stop test_daemon -> from test Running...
2018-01-28 17:27:22 stop test_daemon -> from test Running...
2018-01-28 17:27:23 stop test_daemon -> from test Running...
2018-01-28 17:27:24 stop test_daemon -> from test Running...
2018-01-28 17:27:25 stop test_daemon -> from test Running...
2018-01-28 17:27:26 stop test_daemon -> from test Running...
2018-01-28 17:27:27 stop test_daemon -> from test Running...
2018-01-28 17:27:29 stop test_daemon -> from test Running...
2018-01-28 17:27:30 stop test_daemon -> from test Running...
2018-01-28 17:27:31 stop test_daemon -> from test Running...
2018-01-28 17:27:32 stop test_daemon -> from test Running...
2018-01-28 17:27:33 stop test_daemon -> from test Running...
2018-01-28 17:27:34 stop test_daemon -> from test Running...
2018-01-28 17:27:35 stop test_daemon -> from test Running...
2018-01-28 17:27:36 stop test_daemon -> from test Running...
2018-01-28 17:27:37 stop test_daemon -> from test Running...
2018-01-28 17:27:38 stop test_daemon -> from test Running...
2018-01-28 17:27:39 stop test_daemon -> from test Running...
2018-01-28 17:27:40 stop test_daemon -> from test Running...
2018-01-28 17:27:41 stop test_daemon -> from test Running...
2018-01-28 17:27:42 stop test_daemon -> from test Running...
2018-01-28 17:27:43 stop test_daemon -> from test Running...
2018-01-28 17:27:44 stop test_daemon -> from test Running...
2018-01-28 17:27:45 stop test_daemon -> from test Running...
2018-01-28 17:27:46 stop test_daemon -> from test Running...
2018-01-28 17:27:48 stop test_daemon -> from test Running...
2018-01-28 17:27:49 stop test_daemon -> from test Running...
2018-01-28 17:27:50 stop test_daemon -> from test Running...
2018-01-28 17:27:51 stop test_daemon -> from test Running...
2018-01-28 17:27:52 stop test_daemon -> from test Running...
2018-01-28 17:27:53 stop test_daemon -> from test Running...
2018-01-28 17:27:54 stop test_daemon -> from test Running...
2018-01-28 17:27:55 stop test_daemon -> from test Running...
2018-01-28 17:27:56 stop test_daemon -> from test Running...
2018-01-28 17:27:57 stop test_daemon -> from test Running...
2018-01-28 17:27:58 stop test_daemon -> from test Running...
2018-01-28 17:27:59 stop test_daemon -> from test Running...
2018-01-28 17:28:00 stop test_daemon -> from test Running...
2018-01-28 17:28:01 stop test_daemon -> from test Running...
2018-01-28 17:28:02 stop test_daemon -> from test Running...
2018-01-28 17:28:03 stop test_daemon -> from test Running...
2018-01-28 17:28:05 stop test_daemon -> from test Running...
2018-01-28 17:28:06 stop test_daemon -> from test Running...
2018-01-28 17:28:07 stop test_daemon -> from test Running...
2018-01-28 17:28:08 stop test_daemon -> from test Running...
2018-01-28 17:28:09 stop test_daemon -> from test Running...
2018-01-28 17:28:10 stop test_daemon -> from test Running...
2018-01-28 17:28:11 stop test_daemon -> from test Running...
2018-01-28 17:28:12 stop test_daemon -> from test Running...
2018-01-28 17:28:13 stop test_daemon -> from test Running...
2018-01-28 17:28:14 stop test_daemon -> from test Running...
2018-01-28 17:28:15 stop test_daemon -> from test Running...
2018-01-28 17:28:16 stop test_daemon -> from test Running...
2018-01-28 17:28:17 stop test_daemon -> from test Running...
2018-01-28 17:28:18 stop test_daemon -> from test Running...
2018-01-28 17:28:19 stop test_daemon -> from test Running...
2018-01-28 17:28:20 stop test_daemon -> from test Running...
2018-01-28 17:28:21 stop test_daemon -> from test Running...
2018-01-28 17:28:22 stop test_daemon -> from test Running...
2018-01-28 17:28:24 stop test_daemon -> from test Running...
2018-01-28 17:28:25 stop test_daemon -> from test Running...
2018-01-28 17:28:26 stop test_daemon -> from test Running...
2018-01-28 17:28:27 stop test_daemon -> from test Running...
2018-01-28 17:28:28 stop test_daemon -> from test Running...
2018-01-28 17:28:29 stop test_daemon -> from test Running...
2018-01-28 17:28:30 stop test_daemon -> from test Running...
2018-01-28 17:28:31 stop test_daemon -> from test Running...
2018-01-28 17:28:32 stop test_daemon -> from test Running...
2018-01-28 17:28:33 stop test_daemon -> from test Running...
2018-01-28 17:28:34 stop test_daemon -> from test Running...
2018-01-28 17:28:35 stop test_daemon -> from test Running...
2018-01-28 17:28:36 stop test_daemon -> from test Running...
2018-01-28 17:28:37 stop test_daemon -> from test Running...
2018-01-28 17:28:38 stop test_daemon -> from test Running...
2018-01-28 17:28:39 stop test_daemon -> from test Running...
2018-01-28 17:28:40 stop test_daemon -> from test Running...
2018-01-28 17:28:42 stop test_daemon -> from test Running...
2018-01-28 17:28:43 stop test_daemon -> from test Running...
2018-01-28 17:28:44 stop test_daemon -> from test Running...
2018-01-28 17:28:45 stop test_daemon -> from test Running...
2018-01-28 17:28:46 stop test_daemon -> from test Running...
2018-01-28 17:28:47 stop test_daemon -> from test Running...
2018-01-28 17:28:48 stop test_daemon -> from test Running...
2018-01-28 17:28:49 Shutdown BiotoPi Daemon
2018-01-28 17:28:49 Starting BiotoPi Daemon
2018-01-28 17:28:51 start temp1_daemon_test -> from test Running...
2018-01-28 17:28:52 start temp1_daemon_test -> from test Running...
2018-01-28 17:28:53 start temp1_daemon_test -> from test Running...
2018-01-28 17:28:54 start temp1_daemon_test -> from test Running...
2018-01-28 17:28:55 start temp1_daemon_test -> from test Running...
2018-01-28 17:28:56 start temp1_daemon_test -> from test Running...
2018-01-28 17:28:58 start temp1_daemon_test -> from test Running...
